product_id;category;sub_category;product_name;price
FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;197.37
OFF-AR-10000462;Office Supplies;Art;Sanford Pocket Accent Highlighters;3.2
TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;329.99
FUR-FU-10003724;Furniture;Furnishings;Westinghouse Clip-On Gooseneck Lamps;6.7
FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;21.94
OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;180.02
TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;431.94
OFF-BI-10004236;Office Supplies;Binders;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";8.81
OFF-AR-10000422;Office Supplies;Art;Pencil and Crayon Sharpener;1.75
OFF-PA-10002870;Office Supplies;Paper;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;12.48
OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;51.17
OFF-BI-10002854;Office Supplies;Binders;Performers Binder/Pad Holder, Black;11.21
FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;110.98
TEC-AC-10000580;Technology;Accessories;Logitech G13 Programmable Gameboard with LCD Display;63.99
OFF-AR-10004022;Office Supplies;Art;Panasonic KP-380BK Classic Electric Pencil Sharpener;71.96
TEC-AC-10004209;Technology;Accessories;Memorex Froggy Flash Drive 4 GB;10.99
TEC-AC-10000023;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;41.94
TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;74.24
OFF-LA-10000121;Office Supplies;Labels;Avery 48;15.12
OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;15.62
OFF-PA-10000994;Office Supplies;Paper;Xerox 1915;104.85
OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;1.19
OFF-AR-10004817;Office Supplies;Art;Colorific Watercolor Pencils;15.48
OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;16.66
OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";3.3
OFF-PA-10002968;Office Supplies;Paper;Xerox 1973;54.82
OFF-BI-10004632;Office Supplies;Binders;GBC Binding covers;20.72
FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;61.96
FUR-FU-10002554;Furniture;Furnishings;Westinghouse Floor Lamp with Metal Mesh Shade, Black;23.99
TEC-PH-10003437;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;89.99
OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;4.36
FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;161.57
OFF-LA-10001404;Office Supplies;Labels;Avery 517;3.69
OFF-LA-10001474;Office Supplies;Labels;Avery 477;30.53
OFF-PA-10003072;Office Supplies;Paper;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";10.37
FUR-FU-10004960;Furniture;Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";91.92
TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;14.2
OFF-AP-10004859;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;11.65
OFF-PA-10002659;Office Supplies;Paper;Avoid Verbal Orders Carbonless Minifold Book;3.38
OFF-BI-10004139;Office Supplies;Binders;Fellowes Presentation Covers for Comb Binding Machines;17.46
OFF-AR-10002818;Office Supplies;Art;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;87.92
OFF-AP-10001303;Office Supplies;Appliances;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;7.96
OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;221.02
FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;14.89
TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;135.52
OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;18.76
TEC-MA-10002178;Technology;Machines;Cisco CP-7937G Unified IP Conference Station Phone;695.7
OFF-AR-10000411;Office Supplies;Art;Boston 16701 Slimline Battery Pencil Sharpener;38.26
OFF-LA-10000262;Office Supplies;Labels;Avery 494;2.09
OFF-PA-10000466;Office Supplies;Paper;Memo Book, 100 Message Capacity, 5 3/8” x 11”;13.48
OFF-AR-10003829;Office Supplies;Art;Newell 35;2.62
OFF-BI-10001758;Office Supplies;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;9.61
OFF-BI-10000136;Office Supplies;Binders;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;14.35
OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;25.12
OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;42.21
FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;63.69
OFF-PA-10004041;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";17.76
TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;103.19
TEC-MA-10003183;Technology;Machines;DYMO CardScan Personal V9 Business Card Scanner;95.99
TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;99.98
TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;16.36
OFF-BI-10000042;Office Supplies;Binders;"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";3.2
FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;91.28
OFF-AP-10003590;Office Supplies;Appliances;Hoover WindTunnel Plus Canister Vacuum;871.8
OFF-PA-10000806;Office Supplies;Paper;Xerox 1934;89.57
OFF-AR-10000896;Office Supplies;Art;Newell 329;7.87
TEC-PH-10002310;Technology;Phones;Panasonic KX T7731-B Digital phone;59.99
OFF-ST-10002289;Office Supplies;Storage;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";25.42
OFF-PA-10001289;Office Supplies;Paper;White Computer Printout Paper by Universal;77.52
OFF-FA-10000053;Office Supplies;Fasteners;Revere Boxed Rubber Bands by Revere;5.67
FUR-FU-10004091;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Black;18.84
OFF-EN-10003001;Office Supplies;Envelopes;Ames Color-File Green Diamond Border X-ray Mailers;167.96
FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;313.18
FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;35.54
OFF-BI-10000822;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";4.84
OFF-PA-10004888;Office Supplies;Paper;Xerox 217;5.18
FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;205.18
OFF-PA-10000418;Office Supplies;Paper;Xerox 189;104.85
FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;85.98
OFF-AR-10002240;Office Supplies;Art;Panasonic KP-150 Electric Pencil Sharpener;75.48
OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;23.91
FUR-FU-10003976;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;25.16
TEC-PH-10002922;Technology;Phones;ShoreTel ShorePhone IP 230 VoIP phone;337.98
OFF-PA-10000501;Office Supplies;Paper;Petty Cash Envelope;64.7
OFF-AP-10004980;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;53.09
TEC-PH-10001750;Technology;Phones;Samsung Rugby III;52.79
OFF-BI-10003708;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";4.47
OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;20.37
OFF-PA-10003673;Office Supplies;Paper;Strathmore Photo Mount Cards;10.85
OFF-PA-10001639;Office Supplies;Paper;Xerox 203;15.55
TEC-AC-10004975;Technology;Accessories;Plantronics Audio 995 Wireless Stereo Headset;109.95
OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;3.56
OFF-PA-10001712;Office Supplies;Paper;Xerox 1948;39.96
FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;153.57
TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;47.98
OFF-BI-10004876;Office Supplies;Binders;Wilson Jones Suede Grain Vinyl Binders;2.5
TEC-PH-10004348;Technology;Phones;OtterBox Defender Series Case - iPhone 5c;44.38
OFF-BI-10004352;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;2.03
OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;18.34
TEC-MA-10000010;Technology;Machines;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;3040
OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;6.08
FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";211.37
FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;20.1
OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;6.93
FUR-CH-10000847;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;290.98
OFF-PA-10001293;Office Supplies;Paper;Xerox 1946;12.96
OFF-AR-10000634;Office Supplies;Art;Newell 320;3.42
FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;4.18
OFF-AR-10003770;Office Supplies;Art;Newell 340;8.64
OFF-LA-10003121;Office Supplies;Labels;Avery 506;16.52
OFF-PA-10002262;Office Supplies;Paper;Xerox 192;6.48
OFF-PA-10002464;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);13.87
OFF-ST-10002214;Office Supplies;Storage;X-Rack File for Hanging Folders;22.58
OFF-PA-10000130;Office Supplies;Paper;Xerox 199;3.42
TEC-AC-10000865;Technology;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;118
OFF-FA-10003021;Office Supplies;Fasteners;Staples;3.01
TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;259.9
TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;47.98
OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";5.88
OFF-ST-10004950;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;15.51
OFF-PA-10003823;Office Supplies;Paper;Xerox 197;123.92
TEC-PH-10001300;Technology;Phones;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;33.52
FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;376.87
TEC-MA-10004458;Technology;Machines;Lexmark X 9575 Professional All-in-One Color Printer;396
OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;4.6
OFF-AR-10001419;Office Supplies;Art;Newell 325;9.91
OFF-PA-10002586;Office Supplies;Paper;Xerox 1970;11.95
OFF-AR-10002221;Office Supplies;Art;12 Colored Short Pencils;4.16
FUR-FU-10002456;Furniture;Furnishings;Master Caster Door Stop, Large Neon Orange;11.65
OFF-FA-10004968;Office Supplies;Fasteners;Rubber Band Ball;5.98
OFF-PA-10001274;Office Supplies;Paper;Loose Memo Sheets;7.3
OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;61.96
OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;10.74
OFF-ST-10003324;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit;35.48
OFF-ST-10000419;Office Supplies;Storage;Rogers Jumbo File, Granite;32.59
OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;1.56
FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;4.16
OFF-ST-10001291;Office Supplies;Storage;Tenex Personal Self-Stacking Standard File Box, Black/Gray;16.91
OFF-AP-10004868;Office Supplies;Appliances;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;7.77
OFF-LA-10002195;Office Supplies;Labels;Avery 481;4.93
OFF-AR-10001315;Office Supplies;Art;Newell 310;1.41
OFF-EN-10003134;Office Supplies;Envelopes;Staple envelope;9.34
OFF-AR-10001955;Office Supplies;Art;Newell 319;15.87
OFF-LA-10001641;Office Supplies;Labels;Avery 518;3.15
OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;70.98
TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;7.16
OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;6.59
OFF-AR-10003504;Office Supplies;Art;Newell 347;10.27
OFF-EN-10003160;Office Supplies;Envelopes;Pastel Pink Envelopes;7.28
TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;29.99
TEC-PH-10000169;Technology;Phones;ARKON Windshield Dashboard Air Vent Car Mount Holder;40.68
OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;4.98
OFF-AP-10004336;Office Supplies;Appliances;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;34.18
OFF-PA-10001357;Office Supplies;Paper;Xerox 1886;47.9
OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;5.68
OFF-AR-10001221;Office Supplies;Art;Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color;33.49
TEC-PH-10004830;Technology;Phones;Pyle PRT45 Retro Home Telephone;201.57
OFF-PA-10004519;Office Supplies;Paper;Spiral Phone Message Books with Labels by Adams;8.96
FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;136.78
OFF-PA-10000308;Office Supplies;Paper;Xerox 1901;16.9
OFF-SU-10001165;Office Supplies;Supplies;Acme Elite Stainless Steel Scissors;6.67
FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";169.57
OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;2.22
OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;25.99
OFF-AR-10000823;Office Supplies;Art;Newell 307;3.64
OFF-AR-10004456;Office Supplies;Art;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;43.92
OFF-BI-10000591;Office Supplies;Binders;Avery Binder Labels;1.17
TEC-PH-10000441;Technology;Phones;VTech DS6151;100.79
TEC-AC-10004855;Technology;Accessories;V7 USB Numeric Keypad;69.98
OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;23.83
OFF-ST-10000352;Office Supplies;Storage;Acco Perma 2700 Stacking Storage Drawers;29.74
OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;6.69
FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";79.38
TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;100
TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;297.58
FUR-FU-10004415;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;7.17
OFF-ST-10002011;Office Supplies;Storage;Smead Adjustable Mobile File Trolley with Lockable Top;838.38
TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;219.17
OFF-PA-10002689;Office Supplies;Paper;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);6.48
TEC-CO-10001766;Technology;Copiers;Canon PC940 Copier;1079.98
OFF-PA-10004359;Office Supplies;Paper;Multicolor Computer Printout Paper;209.7
OFF-FA-10001135;Office Supplies;Fasteners;Brites Rubber Bands, 1 1/2 oz. Box;3.17
OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;13.46
TEC-PH-10003357;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone;45.89
OFF-PA-10004475;Office Supplies;Paper;Xerox 1940;109.92
OFF-PA-10003001;Office Supplies;Paper;Xerox 1986;5.34
OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;2.37
OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";3.17
TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;133.98
OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;9.26
OFF-FA-10002676;Office Supplies;Fasteners;Colored Push Pins;1.81
TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;47.5
OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;61.96
TEC-PH-10002185;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;5.56
FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;31.78
TEC-MA-10004679;Technology;Machines;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;399.54
OFF-AP-10002495;Office Supplies;Appliances;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;99.28
OFF-BI-10002414;Office Supplies;Binders;GBC ProClick Spines for 32-Hole Punch;7.52
TEC-AC-10003133;Technology;Accessories;Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive;13.62
TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;47.97
OFF-LA-10002381;Office Supplies;Labels;Avery 497;2.46
OFF-FA-10001843;Office Supplies;Fasteners;Staples;7.41
OFF-LA-10003077;Office Supplies;Labels;Avery 500;14.62
OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";7.42
OFF-PA-10004405;Office Supplies;Paper;Rediform Voice Mail Log Books;14.3
FUR-BO-10003965;Furniture;Bookcases;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;246.13
FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;10.78
TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;79.99
FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;290.67
OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;180.98
OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;0.44
OFF-AP-10003860;Office Supplies;Appliances;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;44.42
FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;209.67
OFF-PA-10001457;Office Supplies;Paper;White GlueTop Scratch Pads;90.24
OFF-AP-10002082;Office Supplies;Appliances;Holmes HEPA Air Purifier;8.71
TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;41.42
OFF-PA-10004355;Office Supplies;Paper;Xerox 231;5.18
OFF-PA-10004947;Office Supplies;Paper;Easy-staple paper;10.27
FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;73.92
OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;8.56
TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;286.4
FUR-BO-10000330;Furniture;Bookcases;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;241.96
OFF-BI-10001900;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings, Black;14.38
FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;156.37
FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;19.52
OFF-LA-10002034;Office Supplies;Labels;Avery 478;9.82
OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";6.26
OFF-ST-10000877;Office Supplies;Storage;Recycled Steel Personal File for Standard File Folders;221.16
OFF-AR-10004752;Office Supplies;Art;Blackstonian Pencils;5.34
OFF-PA-10000675;Office Supplies;Paper;Xerox 1919;81.98
OFF-PA-10001609;Office Supplies;Paper;Tops Wirebound Message Log Books;6.58
TEC-PH-10001615;Technology;Phones;AT&T CL82213;28.99
TEC-AC-10004568;Technology;Accessories;Maxell LTO Ultrium - 800 GB;44.78
FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;350.98
OFF-AR-10000475;Office Supplies;Art;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;9.33
TEC-PH-10000455;Technology;Phones;GE 30522EE2;231.98
OFF-PA-10001994;Office Supplies;Paper;"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size";22.48
TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;79.98
TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;23.98
FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;11.54
OFF-PA-10000595;Office Supplies;Paper;Xerox 1929;54.82
OFF-LA-10000443;Office Supplies;Labels;Avery 501;2.95
OFF-LA-10001771;Office Supplies;Labels;Avery 513;9.96
OFF-AP-10001394;Office Supplies;Appliances;Harmony Air Purifier;75.6
FUR-FU-10002553;Furniture;Furnishings;Electrix Incandescent Magnifying Lamp, Black;29.32
OFF-AP-10004233;Office Supplies;Appliances;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room;92.06
FUR-CH-10004754;Furniture;Chairs;Global Stack Chair with Arms, Black;29.98
OFF-PA-10000809;Office Supplies;Paper;Xerox 206;5.18
FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";22.78
TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;469.99
TEC-PH-10002885;Technology;Phones;Apple iPhone 5;779.8
TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;359.98
TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1439.98
OFF-PA-10003729;Office Supplies;Paper;Xerox 1998;10.37
OFF-AP-10001005;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;62.92
FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;112.65
FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";40.78
FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22.61
OFF-ST-10000464;Office Supplies;Storage;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;34.76
OFF-PA-10000528;Office Supplies;Paper;Xerox 1981;10.56
OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;97.82
OFF-AR-10003631;Office Supplies;Art;Staples in misc. colors;14.52
OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";25.68
TEC-PH-10004959;Technology;Phones;Classic Ivory Antique Telephone ZL1810;100.49
FUR-BO-10001918;Furniture;Bookcases;Sauder Forest Hills Library with Doors, Woodland Oak Finish;257.57
FUR-FU-10001617;Furniture;Furnishings;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";24.96
TEC-PH-10002824;Technology;Phones;Jabra SPEAK 410 Multidevice Speakerphone;370.78
OFF-PA-10003309;Office Supplies;Paper;Xerox 211;12.96
OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;39.13
OFF-AR-10002067;Office Supplies;Art;Newell 334;15.87
FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";272.85
FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;70.98
OFF-EN-10002621;Office Supplies;Envelopes;Staple envelope;7.82
OFF-LA-10003714;Office Supplies;Labels;Avery 510;3.75
FUR-FU-10001889;Furniture;Furnishings;Ultra Door Pull Handle;31.56
OFF-AR-10003723;Office Supplies;Art;Avery Hi-Liter Fluorescent Desk Style Markers;3.38
OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";24.78
OFF-AR-10001446;Office Supplies;Art;Newell 309;23.1
OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;538.19
OFF-EN-10001749;Office Supplies;Envelopes;Jiffy Padded Mailers with Self-Seal Closure;29.81
OFF-BI-10004390;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;505.18
TEC-PH-10004924;Technology;Phones;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";11.82
FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;239.24
OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;2.95
FUR-FU-10004093;Furniture;Furnishings;Hand-Finished Solid Wood Document Frame;54.77
FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;7.58
OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;48.91
TEC-MA-10003674;Technology;Machines;Hewlett-Packard Deskjet 5550 Printer;597.13
OFF-LA-10003190;Office Supplies;Labels;Avery 474;4.61
TEC-PH-10001809;Technology;Phones;Panasonic KX T7736-B Digital phone;119.96
OFF-BI-10003091;Office Supplies;Binders;GBC DocuBind TL200 Manual Binding Machine;67.19
FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;179.89
OFF-ST-10002562;Office Supplies;Storage;Staple magnet;15.01
TEC-PH-10004345;Technology;Phones;Cisco SPA 502G IP Phone;239.9
TEC-PH-10001198;Technology;Phones;Avaya 4621SW VoIP phone;177.48
OFF-PA-10001972;Office Supplies;Paper;Xerox 214;6.48
TEC-PH-10002483;Technology;Phones;Motorola Moto X;271.99
FUR-BO-10000468;Furniture;Bookcases;O'Sullivan 2-Shelf Heavy-Duty Bookcases;48.58
TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;62.31
OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;19.97
OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";5.98
OFF-AR-10004582;Office Supplies;Art;BIC Brite Liner Grip Highlighters;1.64
TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;666.4
OFF-AP-10004785;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22.66
TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;30.08
OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;2.74
OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;4.84
OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";22.24
